id,kind,brand,name,aliases,genre,genreJa,format,focus,lensType,mount,year,weightG,weightMinG,weightMaxG,weightCondition,dataType,confidence,sourceId,packingProfile,packingDefaultG,packingMinG,packingMaxG
canoncanonef1635mmf4lisusm,lens,Canon,Canon EF 16-35mm f/4L IS USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2014,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef1735mmf28lusm,lens,Canon,Canon EF 17-35mm f/2.8L USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1996,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef1740mmf4lusm,lens,Canon,Canon EF 17-40mm f/4L USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2003,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef180mmf35lmacrousm,lens,Canon,Canon EF 180mm f/3.5L Macro USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1996,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef2035mmf3545usm,lens,Canon,Canon EF 20-35mm f/3.5-4.5 USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1993,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef200400mmf4lisusmextender14x,lens,Canon,Canon EF 200-400mm f/4L IS USM Extender 1.4x,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2013,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef200mmf28liiusm,lens,Canon,Canon EF 200mm f/2.8L II USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1996,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef200mmf2lisusm,lens,Canon,Canon EF 200mm f/2L IS USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,,2008,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef20mmf28usm,lens,Canon,Canon EF 20mm f/2.8 USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1992,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef24105mmf4lisusm,lens,Canon,Canon EF 24-105mm f/4L IS USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2005,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef2470mmf28liiusm,lens,Canon,Canon EF 24-70mm f/2.8L II USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2012,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef2470mmf28lusm,lens,Canon,Canon EF 24-70mm f/2.8L USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2002,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef2470mmf4lisusm,lens,Canon,Canon EF 24-70mm f/4L IS USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2012,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef2485mmf3545usm,lens,Canon,Canon EF 24-85mm f/3.5-4.5 USM,キャノン | キヤノン,Medium-format lens,中判レンズ,120,MF,lens,Canon EF,1996,,460,610,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef24mmf14liiusm,lens,Canon,Canon EF 24mm f/1.4L II USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,2008,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef24mmf14lusm,lens,Canon,Canon EF 24mm f/1.4L USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1997,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef24mmf28,lens,Canon,Canon EF 24mm f/2.8,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1988,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef28105mmf3545macroiiusm,lens,Canon,Canon EF 28-105mm f/3.5-4.5 Macro II USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2000,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef28105mmf3545macrousm,lens,Canon,Canon EF 28-105mm f/3.5-4.5 Macro USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1992,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef28105mmf456usm,lens,Canon,Canon EF 28-105mm f/4-5.6 USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2002,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef28135mmf3556isusm,lens,Canon,Canon EF 28-135mm f/3.5-5.6 IS USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1998,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef28200mmf3556,lens,Canon,Canon EF 28-200mm f/3.5-5.6,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2000,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef28200mmf3556usm,lens,Canon,Canon EF 28-200mm f/3.5-5.6 USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2000,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef28300mmf3556lisusm,lens,Canon,Canon EF 28-300mm f/3.5-5.6 L IS USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2004,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef2870mmf3545,lens,Canon,Canon EF 28-70mm f/3.5-4.5,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1987,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef2870mmf3545ii,lens,Canon,Canon EF 28-70mm f/3.5-4.5 II,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1988,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef2880mmf3556ii,lens,Canon,Canon EF 28-80mm f/3.5-5.6 II,EF 28-80 | キャノン | キヤノン | Canon EF 28-80mm f/3.5-5.6 V USM | Canon EF 28-80mm f/3.5-5.6 IV USM | Canon EF 28-80mm f/3.5-5.6 II USM | Canon EF 28-80mm f/3.5-5.6 USM,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1993,200,200,200,"lens only, without caps",reference,B,compiled-specs,lens-small,210,165,260
canoncanonef2890mmf456ii,lens,Canon,Canon EF 28-90mm f/4-5.6 II,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2003,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef2890mmf456iiusm,lens,Canon,Canon EF 28-90mm f/4-5.6 II USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2002,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef2890mmf456usm,lens,Canon,Canon EF 28-90mm f/4-5.6 USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2000,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef28mmf18usm,lens,Canon,Canon EF 28mm f/1.8 USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1995,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef28mmf28,lens,Canon,Canon EF 28mm f/2.8,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1987,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef300mmf28lisusm,lens,Canon,Canon EF 300mm f/2.8L IS USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1999,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef300mmf4lisusm,lens,Canon,Canon EF 300mm f/4L IS USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1997,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef300mmf4lusm,lens,Canon,Canon EF 300mm f/4L USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1991,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef35135mmf456usm,lens,Canon,Canon EF 35-135mm f/4-5.6 USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1990,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef35350mmf3556lusm,lens,Canon,Canon EF 35-350mm f/3.5-5.6L USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1993,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef3570mmf3545,lens,Canon,Canon EF 35-70mm f/3.5-4.5,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1987,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef3580mmf456iii,lens,Canon,Canon EF 35-80mm f/4-5.6 III,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1995,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef35mmf14lusm,lens,Canon,Canon EF 35mm f/1.4L USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1998,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef35mmf2,lens,Canon,Canon EF 35mm f/2,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1990,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef35mmf2isusm,lens,Canon,Canon EF 35mm f/2 IS USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,2012,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef3876mmf4556,lens,Canon,Canon EF 38-76mm f/4.5-5.6,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1995,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef400mmf28lisusm,lens,Canon,Canon EF 400mm f/2.8L IS USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1999,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef400mmf4doisiiusm,lens,Canon,Canon EF 400mm f/4 DO IS II usm,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,2014,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef400mmf4doisusm,lens,Canon,Canon EF 400mm f/4 DO IS USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,2001,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef400mmf56lusm,lens,Canon,Canon EF 400mm f/5.6L USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1993,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef40mmf28stm,lens,Canon,Canon EF 40mm f/2.8 STM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,2012,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef50mmf12lusm,lens,Canon,Canon EF 50 mm F1.2L USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,2006,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef500mmf4lisiiusm,lens,Canon,Canon EF 500mm f/4L IS II USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,,2012,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef500mmf4lisusm,lens,Canon,Canon EF 500mm f/4L IS USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1999,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef50mmf14usm,lens,Canon,Canon EF 50mm f/1.4 USM,EF 50 1.4 | キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1993,290,290,290,"lens only, without caps",reference,B,compiled-specs,lens-medium,315,255,385
canoncanonef50mmf18ii,lens,Canon,Canon EF 50mm f/1.8 II,EF 50 1.8 II | キャノン | キヤノン | Canon EF | Canon EF 50mm f/1.8,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1990,130,130,130,"lens only, without caps",reference,B,compiled-specs,lens-small,210,165,260
canoncanonef50mmf25compactmacro,lens,Canon,Canon EF 50mm f/2.5 Compact Macro,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1987,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef55200mmf4556iiusm,lens,Canon,Canon EF 55-200mm f/4.5-5.6 II USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2003,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef55200mmf4556usm,lens,Canon,Canon EF 55-200mm f/4.5-5.6 USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1998,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef600mmf4lisiiusm,lens,Canon,Canon EF 600mm f/4L IS II USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,,2012,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef600mmf4lisiiiusm,lens,Canon,Canon EF 600mm f/4L IS III USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,2018,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef600mmf4lisusm,lens,Canon,Canon EF 600mm f/4L IS USM,キャノン | キヤノン,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Canon EF,1999,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
canoncanonef70200mmf4lisusm,lens,Canon,Canon EF 70-200 mm f/4L IS USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2006,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef70200mmf28lisiiiusm,lens,Canon,Canon EF 70-200MM F/2.8L IS III USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2018,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef70200mmf28lisusm,lens,Canon,Canon EF 70-200mm f/2.8L IS USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,2001,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
canoncanonef70200mmf28lusm,lens,Canon,Canon EF 70-200mm f/2.8L USM,キャノン | キヤノン,35mm autofocus zoom lens,35mm AFズームレンズ,35mm,AF,lens,Canon EF,1995,,200,705,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-large,430,350,530
